UMAP1,UMAP2
-7.523306,8.280361
-7.5216064,8.276314
-7.5218444,8.263166
-7.5245023,8.256057
-7.5217576,8.236387
-7.522002,8.238564
-7.5180793,8.219136
-7.510386,8.190023
-7.5012803,8.181218
-7.4883156,8.15364
-7.4697394,8.126583
-7.467011,8.118166
-7.465098,8.115155
-7.4377685,8.08466
-7.4289017,8.072253
-7.4264426,8.069323
-7.39896,8.039967
-7.375219,8.020618
-7.3399253,7.982242
-7.345841,7.992226
-7.312486,7.9668646
-7.3106647,7.9595575
-7.2897077,7.9487276
-7.2522073,7.9237885
-7.2495546,7.922884
-7.2180114,7.8919487
-7.198953,7.890543
-7.156081,7.864446
-7.1549687,7.86366
-7.1163096,7.842718
-7.106123,7.8416452
-7.081851,7.8297086
-7.0484343,7.819623
-7.023729,7.802451
-6.970456,7.779532
-6.9325824,7.767612
-6.8834443,7.748483
-6.8733354,7.745632
-6.8164754,7.7228417
-6.8119264,7.7217135
-6.7645087,7.700715
-6.7174234,7.688318
-6.6805334,7.676212
-6.6097054,7.647155
-6.5394564,7.6276464
-6.534549,7.622807
-6.444746,7.5960584
-6.4078016,7.5658803
-6.393814,7.593318
-6.339375,7.5593815
-6.299135,7.5464487
-6.211592,7.516427
-6.192629,7.511542
-6.140161,7.4907565
-6.0923676,7.4737525
-6.0360928,7.4509296
-5.994986,7.4370637
-5.975599,7.430622
-5.913929,7.409187
-5.8950195,7.404808
-5.847844,7.3912334
-5.783286,7.366364
-5.7131586,7.3417444
-5.6082053,7.302195
-5.614115,7.301693
-5.541073,7.2859054
-5.520211,7.279427
-5.4730763,7.265899
-5.4286594,7.2449436
-5.3834343,7.2326016
-5.3682246,7.226062
-5.31528,7.2043014
-5.304384,7.199873
-5.24931,7.177969
-5.205701,7.158798
-5.1708255,7.151301
-5.134389,7.123397
-5.115901,7.1145806
-5.039009,7.074572
-5.011111,7.0635443
-4.955455,7.029629
-4.901167,7.0010276
-4.85571,6.9760976
-4.856762,6.9716353
-4.8387327,6.9600105
-4.807031,6.941586
-4.7677026,6.915076
-4.746896,6.8943334
-4.724708,6.8857203
-4.692859,6.8605275
-4.6664934,6.830577
-4.6425686,6.8230896
-4.6342244,6.8084035
-4.610213,6.7854733
-4.5949144,6.764676
-4.584702,6.7534995
-4.566863,6.7320886
-4.5407796,6.703182
-4.542984,6.706291
-4.522704,6.6793103
-4.525489,6.671097
-4.4997735,6.6434402
-4.4955206,6.636086
-4.4849663,6.620358
-4.4813256,6.6068683
-4.477289,6.5889664
-4.4749107,6.5729775
-4.467007,6.5562563
-4.465201,6.548713
-4.4829354,6.5108695
-4.479579,6.509316
-4.48463,6.491776
-4.491153,6.479036
-4.501919,6.46317
-4.508637,6.4492
-4.537347,6.405064
-4.5441804,6.3939095
-4.564645,6.364304
-4.575991,6.3558207
-4.5990605,6.330264
-4.621273,6.303234
-4.625385,6.300533
-4.658375,6.280103
-4.6906366,6.24568
-4.7258573,6.2303658
-4.7315745,6.243029
-4.7599473,6.209276
-4.7955403,6.198013
-4.805912,6.1836824
-4.823703,6.167434
-4.881732,6.1517725
-4.8955956,6.146335
-4.913163,6.1574287
-4.9619083,6.1214185
-5.0130434,6.104946
-5.0489984,6.0942917
-5.109044,6.0749555
-5.122473,6.0788813
-5.1628566,6.072011
-5.1676908,6.0675426
-5.2288575,6.057317
-5.2685704,6.04284
-5.268024,6.044696
-5.3326826,6.028888
-5.3584137,6.0205717
-5.4180474,6.001788
-5.4654274,6.005448
-5.4953322,5.9922643
-5.5523634,5.9945
-5.579784,5.996135
-5.5931463,5.990775
-5.64352,6.0019917
-5.71257,5.994233
-5.7009325,6.002986
-5.777925,6.004201
-5.8064823,6.0059686
-5.826264,5.9997725
-5.8746533,6.0101147
-5.903033,6.009945
-5.909572,6.0121045
-5.945069,6.0138664
-5.9815736,6.0206084
-6.0386233,6.0280695
-6.108002,6.03571
-6.073646,6.03276
-6.143022,6.0416465
-6.179332,6.0498486
-6.2003345,6.0522413
-6.270646,6.0777035
-6.2517533,6.066817
-6.295081,6.0723286
-6.308642,6.0769477
-6.3682404,6.090287
-6.369618,6.090006
-6.424873,6.1033096
-6.4259706,6.103467
-6.4475665,6.111343
-6.484786,6.1190205
-6.5060554,6.1237693
-6.5466027,6.1325583
-6.58484,6.1443973
-6.5928593,6.1448646
-6.6335397,6.1599274
-6.638423,6.16133
-6.6705456,6.1825547
-6.684651,6.176621
-6.7127333,6.1859093
-6.7276225,6.190408
-6.7411137,6.1966305
-6.787678,6.2118797
-6.836222,6.229856
-6.83888,6.234405
-6.8926897,6.2554245
-6.9018793,6.2608285
-6.925736,6.270605
-6.958927,6.2872667
-6.9780154,6.2888045
-7.003714,6.302811
-7.027574,6.313704
-7.023821,6.317852
-7.072901,6.341744
-7.1131225,6.355942
-7.1525364,6.3733187
-7.1629972,6.3800106
-7.182301,6.3853574
-7.229176,6.4083924
-7.2223215,6.40345
-7.2682285,6.4280667
-7.30028,6.4450455
-7.311961,6.4497705
-7.347813,6.469711
-7.3773174,6.483409
-7.4178944,6.5123878
-7.438421,6.5207267
-7.448398,6.524583
-7.487894,6.553381
-7.4956098,6.555401
-7.5395346,6.5875525
-7.533772,6.592518
-7.6106305,6.643462
-7.6167927,6.6383204
-7.6483097,6.6593666
-7.6656113,6.6719856
-7.677294,6.6781797
-7.722161,6.7048273
-7.7209525,6.7037015
-7.747718,6.7170343
-7.7639537,6.7348366
-7.794357,6.751678
-7.8193245,6.7775044
-7.836172,6.7750354
-7.844531,6.7868514
-7.8665533,6.801693
-7.878506,6.8129
-7.897862,6.8343053
-7.950668,6.8683534
-7.968657,6.8823676
-7.9734936,6.8848214
-8.020191,6.9183345
-8.013865,6.9139333
-8.043919,6.9361515
-8.068689,6.9515123
-8.11775,7.0027084
-8.116627,7.0010314
-8.13343,7.007228
-8.135046,7.023849
-8.147449,7.0302196
-8.158553,7.0424542
-8.1571,7.0427513
-8.169572,7.0558553
-8.189852,7.104035
-8.187875,7.08958
-8.196523,7.10915
-8.207292,7.14296
-8.212869,7.1607924
-8.217526,7.184866
-8.216441,7.1823893
-8.221816,7.204774
-8.22665,7.230728
-8.2284775,7.2358904
-8.229267,7.262751
-8.231352,7.2631917
-8.230295,7.282645
-8.221785,7.3103585
-8.220172,7.3092804
-8.201903,7.343647
-8.199232,7.34924
-8.186821,7.367697
-8.176839,7.3789682
-8.171907,7.378082
-8.165482,7.3838234
-8.147253,7.394789
-8.138228,7.397721
-8.120302,7.401738
-8.122005,7.4019346
-8.099992,7.409883
-8.079388,7.3992753
-8.0600605,7.4070354
-8.063575,7.4009824
-8.06105,7.398319
-8.03632,7.3920383
-8.0350275,7.3933487
-8.005795,7.378767
-7.9739656,7.3655443
-7.9377384,7.3525076
-7.91278,7.3325067
-7.8989067,7.338414
-7.8733053,7.3328385
-7.8457866,7.321476
-7.823063,7.312764
-7.8063917,7.3125534
-7.7536554,7.294519
-7.73255,7.2878866
-7.706977,7.2770524
-7.6631045,7.253522
-7.671509,7.2668996
-7.644833,7.248652
-7.6397905,7.246329
-7.6101847,7.23093
-7.5756497,7.211083
-7.5496855,7.196261
-7.520707,7.181119
-7.493729,7.1632633
-7.4287095,7.1340656
-7.44652,7.1293755
-7.3837414,7.0836315
-7.37161,7.0730066
-7.317243,7.0524
-7.2798543,7.023416
-7.2740335,7.0233884
-7.269135,7.0168953
-7.2065187,6.9740186
-7.1540422,6.949573
-7.1162515,6.92701
-7.0782757,6.9088283
-7.071302,6.9045396
-7.043859,6.89087
-7.023744,6.880283
-7.004472,6.8713655
-6.943615,6.8395
-6.940506,6.83818
-6.9102674,6.820266
-6.889034,6.81222
-6.830161,6.782464
-6.8011627,6.7731347
-6.7556996,6.750144
-6.71794,6.7426705
-6.700799,6.7295456
-6.667478,6.7178807
-6.6406302,6.704694
-6.6191897,6.6991687
-6.5429535,6.6732926
-6.496592,6.6587024
-6.4659653,6.643051
-6.402748,6.6266446
-6.3716927,6.614306
-6.333041,6.596315
-6.2900085,6.591461
-6.240032,6.5819397
-6.1781845,6.5636
-6.137571,6.5635567
-6.1144238,6.548413
-6.0372963,6.5246844
-5.9460163,6.4963145
-5.881105,6.4677935
-5.8182163,6.4551587
-5.8246026,6.4564457
-5.766702,6.438752
-5.723424,6.4208803
-5.6754603,6.4145374
-5.6155195,6.400487
-5.5934687,6.390688
-5.5525894,6.3796144
-5.483324,6.3627567
-5.436683,6.353871
-5.376393,6.331152
-5.337375,6.320576
-5.2996373,6.329699
-5.244143,6.298127
-5.166956,6.260017
-5.123828,6.2662745
-5.084599,6.258923
-5.012858,6.241187
-4.9180346,6.216017
-4.8662863,6.1990995
-4.688502,6.1503506
-4.6773925,6.146266
-4.5996966,6.1242604
-4.5180845,6.101474
-4.4365587,6.073346
-4.3836174,6.05871
-4.369842,6.055689
-4.2061133,5.993628
-4.156403,5.97712
-4.0422654,5.943021
-4.046763,5.939336
-3.9550085,5.90982
-3.9191747,5.897787
-3.834497,5.875831
-3.7382724,5.8305454
-3.7109466,5.8302965
-3.6449265,5.804029
-3.564998,5.776755
-3.4150774,5.723083
-3.4200761,5.7206016
-3.3378384,5.693098
-3.3066275,5.681008
-3.234853,5.651443
-3.2045295,5.6343927
-3.0707614,5.5813246
-3.0573392,5.5712585
-2.9430318,5.526889
-2.8901582,5.5040035
-2.853025,5.4853916
-2.7855477,5.4626384
-2.7681253,5.4502273
-2.7125053,5.429573
-2.6648474,5.405338
-2.5856576,5.367966
-2.5126083,5.3380456
-2.4799142,5.3229704
-2.3906317,5.2805963
-2.214129,5.19869
-2.1529634,5.1682153
-2.0699296,5.130207
-1.9959874,5.0936227
-1.9399678,5.069488
-1.895849,5.047717
-1.8494469,5.0206923
-1.7606257,5.013657
-1.6852565,4.9384375
-1.6343201,4.9099326
-1.5827069,4.880507
-1.5375532,4.856979
-1.4881655,4.832317
-1.4483389,4.8134975
-1.4129939,4.7966394
-1.3293928,4.7481685
-1.2933443,4.733987
-1.2000229,4.6835055
-1.1355568,4.6472516
-1.1125648,4.630361
-1.0577259,4.6022434
-1.030845,4.582844
-0.95890206,4.53904
-0.91302174,4.5298767
-0.8511231,4.4679785
-0.8218039,4.4408245
-0.7525679,4.397917
-0.7504384,4.3975887
-0.68881106,4.3552938
-0.65471345,4.3353605
-0.5981962,4.307646
-0.52634007,4.2473383
-0.4884595,4.2338495
-0.43716994,4.186327
-0.40138018,4.1654735
-0.39739,4.1647954
-0.33861288,4.126282
-0.28511158,4.0878906
-0.18109147,4.025826
-0.17700735,4.022958
-0.13743569,3.9989722
-0.090224326,3.9681673
-0.04672304,3.939503
-0.002584086,3.9102747
0.009522878,3.8831985
0.050063353,3.880546
0.0965869,3.8581405
0.10261861,3.859368
0.12134214,3.8474932
0.17968953,3.8153377
0.26701048,3.7509446
0.30055615,3.733964
0.31939515,3.748676
0.34838536,3.7125337
0.35804564,3.7087107
0.38572514,3.6939774
0.42199904,3.672305
0.44328615,3.6593206
0.4888854,3.6260962
0.51794934,3.601167
0.51957417,3.5963142
0.5307741,3.5922997
0.54597974,3.5762951
0.5815417,3.5359614
0.61987925,3.530853
0.613182,3.5238109
0.6263737,3.5103445
0.6552078,3.483317
0.65619,3.4817002
0.6754912,3.4575827
0.6781203,3.4561276
0.6900747,3.4343367
0.6890755,3.433006
0.6959551,3.4204307
0.70215756,3.4090548
0.70727247,3.3860893
0.70750463,3.3523016
0.70410794,3.3513026
0.6977728,3.3295677
0.6952483,3.3137307
0.692985,3.3163269
0.69278955,3.299398
0.68433434,3.2942357
0.6497958,3.2848303
0.68634146,3.249372
0.65584254,3.276081
0.63521314,3.2680745
0.61721003,3.2715375
0.6049044,3.2710488
0.58936006,3.2726715
0.56555665,3.2731514
0.5575294,3.271914
0.5432984,3.2774265
0.5154565,3.2734313
0.4850927,3.2652323
0.45931542,3.2795231
0.45331398,3.2855432
0.37518045,3.2970364
0.35524508,3.3029056
0.33407855,3.3011777
0.30336437,3.3105857
0.2801923,3.31542
0.22668506,3.3233192
0.2010089,3.3267303
0.19319682,3.3321164
0.122108765,3.340694
0.10511472,3.348024
0.09253082,3.350578
0.052166063,3.3539734
-0.041705057,3.3839302
-0.062727004,3.3923402
-0.09087795,3.3957853
-0.12828048,3.3997872
-0.15903054,3.4222233
-0.18781886,3.4301271
-0.20593971,3.4422157
-0.27076885,3.4685156
-0.3250145,3.4981039
-0.3489524,3.5084918
-0.41284665,3.5441372
-0.42789987,3.5453854
-0.45224544,3.5751092
-0.4957008,3.5854821
-0.52050257,3.59717
-0.615125,3.639557
-0.5918708,3.621234
-0.70201355,3.6845284
-0.72521603,3.694537
-0.7762501,3.716746
-0.815208,3.7358432
-0.86846966,3.7622623
-0.9311708,3.7870467
-0.9761006,3.80621
-1.0586351,3.839745
-1.0603366,3.8362098
-1.1442547,3.8799248
-1.1834059,3.8831205
-1.1855552,3.888473
-1.2812617,3.9327273
-1.3257705,3.9597747
-1.3786067,3.99155
-1.4352235,4.0113535
-1.4857986,4.0330515
-1.5521504,4.058069
-1.5701036,4.076424
-1.6125888,4.1340857
-1.6911136,4.097861
-1.7782772,4.099933
-1.8187455,4.142989
-1.8822836,4.170558
-1.9000549,4.1902475
-2.0118809,4.235872
-2.1048787,4.270839
-2.1960166,4.3066545
-2.2273147,4.311191
-2.2526195,4.324969
-2.3487327,4.357837
-2.3415904,4.357424
-2.4213543,4.385439
-2.4833617,4.4047675
-2.4949722,4.3936963
-2.5902321,4.434463
-2.6597383,4.464226
-2.702601,4.47944
-2.718666,4.483886
-2.7519684,4.4984393
-2.8083615,4.51908
-2.9012752,4.556276
-2.951482,4.575377
-2.980486,4.5822897
-3.040369,4.6072097
-3.0905797,4.6222615
-3.1348433,4.641917
-3.1448784,4.635087
-3.2033157,4.6621804
-3.2436862,4.674204
-3.317628,4.7012835
-3.3412948,4.7076845
-3.403758,4.730289
-3.4339106,4.7339253
-3.4675953,4.7430277
-3.46169,4.743169
-3.586175,4.7844157
-3.5733654,4.7743807
-3.601806,4.7852044
-3.6443746,4.799614
-3.6871247,4.813579
-3.7282183,4.8292494
-3.7713687,4.8465166
-3.7805135,4.8498445
-3.8217194,4.869649
-3.8398895,4.873848
-3.871772,4.8914742
-3.9118323,4.8937893
-3.9466882,4.91904
-3.968885,4.9259596
-3.9628928,4.923521
-3.98211,4.931771
-4.0370326,4.9517055
-4.047928,4.9580903
-4.098131,4.9766006
-4.1217403,4.98823
-4.095276,4.973376
-4.1756845,5.0023746
-4.200054,5.0169773
-4.2155404,5.0250297
-4.2394023,5.038629
-4.266558,5.0458183
-4.2964435,5.067086
-4.314055,5.0786066
-4.3096256,5.0801835
-4.3447413,5.0992107
-4.355896,5.109077
-4.375578,5.1258855
-4.3808208,5.1283984
-4.3854065,5.138964
-4.3994503,5.152954
-4.4415913,5.1690264
-4.450206,5.1961517
-4.4522448,5.2014847
-4.5224237,5.251932
-4.4994717,5.248339
-4.522441,5.260679
-4.5580144,5.3032904
-4.586584,5.32333
-4.59622,5.3354173
-4.6122746,5.349617
-4.631123,5.3643413
-4.6447716,5.377972
-4.6535296,5.3980937
-4.698443,5.447386
-4.6775484,5.4188967
-4.7324605,5.4720206
-4.7338347,5.4802847
-4.7671533,5.527306
-4.795705,5.561155
-4.7784677,5.5500884
-4.82014,5.5925817
-4.8486342,5.6441274
-4.866424,5.6608567
-4.8653736,5.6617393
-4.899426,5.723042
-4.907948,5.738159
-4.9225054,5.761979
-4.9268203,5.777359
-4.93593,5.795215
-4.9463334,5.8209715
-4.9583473,5.8540406
-4.961467,5.869062
-4.979477,5.903608
-4.9939284,5.9432616
-5.0427804,5.927353
-5.007014,5.981296
-5.0191483,6.0255594
-5.0328884,6.081995
-5.044709,6.123584
-5.0483823,6.1360054
-5.0582576,6.166485
-5.0715156,6.221581
-5.1175394,6.280925
-5.07375,6.234516
-5.0960417,6.2936406
-5.1002812,6.312972
-5.1372166,6.3717055
-5.1172595,6.3561616
-5.142118,6.404863
-5.147253,6.433001
-5.162059,6.459603
-5.1746893,6.483912
-5.1984544,6.5188565
-5.2028184,6.5235224
-5.2209463,6.5525002
-5.234343,6.5689554
-5.255186,6.588673
-5.2670684,6.6006136
-5.2804637,6.6109905
-5.2964926,6.622591
-5.3416553,6.65879
-5.353834,6.6704555
-5.367273,6.6875744
-5.3664374,6.677458
-5.38492,6.6855946
-5.393738,6.664228
-5.41959,6.6923776
-5.4303455,6.6987453
-5.4400253,6.707244
-5.494683,6.7215786
-5.520431,6.718998
-5.549748,6.740709
-5.5787063,6.7512255
-5.592513,6.7543783
-5.6174107,6.7649245
-5.6584573,6.782924
-5.6868477,6.7915287
-5.694995,6.795373
-5.7137785,6.8031077
-5.757735,6.8182697
-5.784011,6.8213863
-5.811012,6.8403406
-5.8369684,6.858059
-5.8496428,6.8762465
-5.9116945,6.899918
-5.9398937,6.92619
-5.954234,6.937085
-6.001828,6.972836
-6.0081143,6.981839
-6.034074,6.979292
-6.0541716,7.004861
-6.063074,7.00151
-6.086605,7.0270057
-6.101723,7.037841
-6.1273227,7.054185
-6.1418395,7.065645
-6.168895,7.083951
-6.1675553,7.083197
-6.2263813,7.1227756
-6.2290063,7.1247935
-6.231359,7.1299057
-6.268089,7.15046
-6.282337,7.1617193
-6.305637,7.175925
-6.322519,7.191788
-6.338937,7.200264
-6.3389153,7.2014866
-6.372115,7.2217116
-6.366443,7.212557
-6.400261,7.2480044
-6.4219494,7.2835174
-6.4255576,7.27229
-6.4310374,7.2895837
-6.450372,7.310368
-6.4618936,7.323783
-6.462472,7.328225
-6.464273,7.3441925
-6.474321,7.347563
-6.4829154,7.3716207
-6.490719,7.389017
-6.5105224,7.409305
-6.511703,7.4154077
-6.531888,7.439156
-6.5393267,7.4542837
-6.5576177,7.4854
-6.566088,7.489857
-6.5675488,7.508716
-6.5810018,7.500235
-6.589936,7.5164833
-6.578944,7.558801
-6.5762587,7.57112
-6.584513,7.573756
-6.5751085,7.62509
-6.573737,7.6459813
-6.570802,7.678263
-6.5699987,7.6849537
-6.5648746,7.7142115
-6.5631146,7.7186313
-6.5555844,7.7520356
-6.558577,7.771464
-6.549967,7.7829537
-6.550949,7.7945538
-6.5442553,7.806333
-6.5630455,7.7864656
-6.534791,7.8341784
-6.5250816,7.8528695
-6.5227547,7.853451
-6.521035,7.85985
-6.5107565,7.867264
-6.5061502,7.8832192
-6.4960294,7.8949623
-6.486985,7.9031663
-6.4786096,7.9113398
-6.4704013,7.9205894
-6.4587383,7.931673
-6.437453,7.93251
-6.432786,7.9459085
-6.4169097,7.955302
-6.4077053,7.962743
-6.4003544,7.955337
-6.3809104,7.9647865
-6.3726616,7.9622483
-6.365261,7.967797
-6.3537927,7.9681892
-6.3286667,7.969322
-6.3178515,7.9739337
-6.3090715,7.9769945
-6.295922,7.9728723
-6.277315,7.975095
-6.256856,7.972251
-6.254149,7.9715343
-6.236328,7.9712644
-6.2508745,7.994784
-6.2199655,7.9642215
-6.1935573,7.967072
-6.1500664,7.967111
-6.1449447,7.95445
-6.1308036,7.9486585
-6.1433067,7.952974
-6.10636,7.9400706
-6.0864406,7.930055
-6.086463,7.925604
-6.057582,7.915687
-6.0450997,7.9041257
-6.0383997,7.9003716
-6.0264573,7.8835425
-6.0187354,7.8605733
-6.0079474,7.881804
-5.9942794,7.8676643
-5.979861,7.8559823
-5.975513,7.8495245
-5.955254,7.837906
-5.9390273,7.825435
-5.9218163,7.8147597
-5.900013,7.801359
-5.901972,7.7932763
-5.886269,7.782125
-5.875035,7.7571034
-5.859238,7.740465
-5.866065,7.736917
-5.834023,7.720791
-5.8384037,7.716203
-5.8090053,7.681349
-5.827382,7.691201
-5.7908583,7.6595044
-5.773788,7.636236
-5.76112,7.620074
-5.7609744,7.6183977
-5.7457323,7.596698
-5.710926,7.5714116
-5.7264233,7.539483
-5.7117305,7.5401855
-5.7007465,7.5188956
-5.683796,7.4864664
-5.6798124,7.4796653
-5.6739006,7.468089
-5.6468344,7.424527
-5.6299353,7.3924637
-5.635686,7.3986645
-5.618619,7.369697
-5.606226,7.346545
-5.591507,7.326196
-5.598263,7.3311105
-5.5848618,7.2992268
-5.5885267,7.3105745
-5.5605955,7.2661786
-5.558846,7.2464004
-5.5597296,7.238406
-5.552305,7.217645
-5.544432,7.1894
-5.5350738,7.1662474
-5.5294166,7.149607
-5.5227714,7.12458
-5.5075336,7.0806823
-5.4968166,7.0571237
-5.5056667,7.0543637
-5.489515,7.0175633
-5.494676,7.0305796
-5.464977,6.9702077
-5.4809065,6.9740486
-5.4617963,6.9354053
-5.455095,6.9120975
-5.45489,6.904531
-5.446262,6.87863
-5.428797,6.8493733
-5.4161463,6.8200674
-5.416675,6.823586
-5.386082,6.7924933
-5.394155,6.7702475
-5.384521,6.753842
-5.382313,6.7505584
-5.3588886,6.7060065
-5.3228464,6.6550817
-5.2947574,6.622178
-5.279982,6.597977
-5.2487884,6.5668793
-5.2370696,6.558332
-5.205726,6.5250764
-5.169626,6.4960303
-5.1636515,6.4869533
-5.1230764,6.4548283
-5.105586,6.4300113
-5.0371566,6.381924
-4.9956126,6.3500705
-4.9583254,6.321192
-4.9079375,6.287338
-4.8890624,6.2689013
-4.813387,6.2195606
-4.7890587,6.2016315
-4.726998,6.170008
-4.7102013,6.145536
-4.671194,6.11474
-4.6422687,6.0912676
-4.608804,6.0685496
-4.540954,6.023111
-4.5339885,6.014581
-4.4798985,5.9819503
-4.4459867,5.963993
-4.421395,5.947181
-4.3574247,5.909447
-4.3399334,5.8988194
-4.2991095,5.8761196
-4.2620225,5.861204
-4.1815357,5.8201413
-4.1630535,5.816548
-4.117765,5.79553
-4.0924926,5.7870507
-4.075883,5.784673
-4.0018435,5.748528
-3.9766402,5.73753
-3.943973,5.7238073
-3.8889835,5.705753
-3.8885436,5.705377
-3.8409512,5.6862025
-3.7849298,5.6864815
-3.7528856,5.658033
-3.7021203,5.6449714
-3.6910155,5.6417565
-3.6252184,5.6242766
-3.571511,5.6141686
-3.5122004,5.6017
-3.466795,5.5882335
-3.4457326,5.5851164
-3.3527944,5.5641823
-3.3264868,5.5509214
-3.242165,5.5422716
-3.1727664,5.527322
-3.0935533,5.5280657
-3.1196904,5.518556
-3.026323,5.501813
-2.971803,5.4934616
-2.9089594,5.4810066
-2.862211,5.476624
-2.841891,5.4752407
-2.7330525,5.45232
-2.7104492,5.4446087
-2.6673417,5.430647
-2.5369625,5.4132204
-2.5811725,5.4218616
-2.4999769,5.3979
-2.4452262,5.3983326
-2.3694274,5.3854237
-2.3914137,5.383827
-2.2606983,5.368841
-2.213758,5.3716464
-2.1304276,5.3476934
-2.0407887,5.335096
-2.032808,5.3664227
-1.936814,5.2978835
-1.8792467,5.290798
-1.8328726,5.2769794
-1.6794695,5.258613
-1.7201176,5.2605934
-1.6546077,5.2396617
-1.4039564,5.1999474
-1.3607318,5.1904707
-1.2970394,5.174585
-1.2727126,5.1720138
-1.2268096,5.1638317
-1.149792,5.160151
-1.0406692,5.1260424
-0.96299386,5.1409545
-0.87221885,5.128869
-0.83054405,5.118623
-0.7984319,5.120986
-0.73395026,5.117067
-0.62771046,5.104448
-0.56721455,5.0921154
-0.49571383,5.0824757
-0.5243505,5.075705
-0.4713548,5.0636635
-0.3186274,5.0576854
-0.21597968,5.0382347
-0.17011368,5.0339556
-0.109619565,5.0222178
-0.073430814,5.0170536
-0.03144084,5.004733
0.018143604,5.0068545
0.022151686,5.0159183
0.046985965,4.9995112
0.09491781,4.9842505
0.18813746,4.9672585
0.23745865,4.953567
0.29818293,4.9482884
0.3313009,4.940288
0.36616525,4.9310317
0.4633234,4.9125476
0.4794845,4.895763
0.50662786,4.9022546
0.55368924,4.884569
0.5954617,4.8798413
0.63073784,4.857985
0.7102875,4.8449526
0.6873343,4.8332934
0.8026702,4.82854
0.828917,4.82191
0.8758046,4.81803
0.91350305,4.810593
0.96901006,4.8018937
0.9918899,4.7979975
1.0520386,4.788351
1.1015966,4.7773128
1.1410645,4.7779646
1.2162685,4.7635036
1.2355471,4.7634754
1.2588582,4.766646
1.3043252,4.753412
1.3099116,4.747419
1.3408002,4.745258
1.371387,4.749227
1.4054877,4.7509055
1.4207971,4.754575
1.4056444,4.720033
1.4400312,4.756625
1.4708979,4.769519
1.5066499,4.7782316
1.5276691,4.7845507
1.5433223,4.7820024
1.5499938,4.802908
1.556116,4.8076143
1.5885494,4.83469
1.5927719,4.8385243
1.6002214,4.847268
1.6364715,4.8907566
1.6322477,4.8829865
1.6549773,4.9156346
1.6826425,4.940256
1.6461473,4.970514
1.6808482,4.9420443
1.6720233,4.9816513
1.6735979,4.9937143
1.6767305,5.0220456
1.6573014,5.025061
1.6400231,5.0677447
1.6419532,5.0712614
1.6311526,5.096808
1.6054577,5.1094027
1.600608,5.114724
1.5707035,5.140752
1.552326,5.1541605
1.5489413,5.1539936
1.5157422,5.176653
1.4936875,5.193591
1.4743993,5.206481
1.4420422,5.2229366
1.4204088,5.228939
1.3936951,5.241263
1.3776196,5.2503796
1.3200206,5.272507
1.2882223,5.287275
1.2828764,5.2740808
1.2531854,5.2967086
1.2263368,5.2865815
1.1902289,5.3187704
1.165632,5.3307543
1.1450608,5.3344088
1.0774647,5.3478546
1.0520984,5.364058
1.028797,5.374259
0.9785044,5.3894463
0.9565877,5.399351
0.8907408,5.432372
0.84235317,5.4560604
0.83327466,5.457634
0.7711776,5.4814653
0.75509006,5.4929075
0.7174466,5.5011377
0.6834668,5.5216103
0.6211552,5.540969
0.5849377,5.5557766
0.57031554,5.568117
0.5246869,5.576664
0.4888478,5.5901065
0.46396324,5.6062155
0.41628334,5.6179743
0.38317516,5.623706
0.3506069,5.633332
0.2568056,5.6526456
0.25168896,5.6580195
0.20878154,5.6706257
0.17906922,5.6760073
0.13957097,5.682698
0.13121663,5.689956
0.08939121,5.6903296
0.04435421,5.7196894
0.014297055,5.701045
-0.0041873264,5.7017694
-0.056492094,5.707088
-0.10180689,5.711692
-0.10684198,5.7085238
-0.14206904,5.7111125
-0.18710536,5.721912
-0.21363762,5.724889
-0.23425147,5.725076
-0.25737748,5.7261176
-0.32184696,5.732387
-0.3749069,5.734107
-0.41012248,5.7335467
-0.42546603,5.7356687
-0.47933197,5.743444
-0.4693096,5.74102
-0.49059817,5.7390447
-0.4974954,5.763773
-0.587702,5.7309
-0.6104324,5.725417
-0.588432,5.73223
-0.639267,5.7175913
-0.6814107,5.7049823
-0.6901961,5.7029743
-0.7181646,5.690402
-0.7885478,5.6699867
-0.7725604,5.6767793
-0.8197365,5.6749926
-0.82977635,5.671822
-0.8727523,5.6672773
-0.93410736,5.671883
-0.9406993,5.654562
-0.9281561,5.6550655
-0.96479905,5.6486526
-0.99305105,5.654368
-1.0447179,5.618438
-1.036575,5.6282573
-1.0780975,5.617984
-1.0864902,5.6135135
-1.1230543,5.6068006
-1.1586828,5.5956645
-1.2056988,5.5932364
-1.2169741,5.5894165
-1.241844,5.589085
-1.2982585,5.578012
-1.323335,5.5729284
-1.3238016,5.5767293
-1.338425,5.587189
-1.3803957,5.582033
-1.4089706,5.586166
-1.4279163,5.586715
-1.4206079,5.594926
-1.4948381,5.5933266
-1.5036378,5.590532
-1.5453749,5.5872164
-1.575373,5.587433
-1.6021768,5.5866127
-1.6335007,5.5734434
-1.6811705,5.5626183
-1.7000057,5.556421
-1.7109332,5.5530167
-1.7437257,5.531413
-1.7622529,5.524918
-1.762951,5.539703
-1.7859918,5.5087004
-1.7982097,5.5011845
-1.8078574,5.514648
-1.8253709,5.484429
-1.8372384,5.481278
-1.8630049,5.4581785
-1.8776487,5.4406333
-1.88362,5.438149
-1.8973378,5.418178
-1.9115549,5.3971
-1.90687,5.400982
-1.9241818,5.387882
-1.9208294,5.3838043
-1.9469345,5.3536973
